"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-06","3.52",",,,r","62.4",",r","70.4",",,,r","54.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-07","2.22",",,,r","65.6",",r","73.3",",,,r","57.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-08","1.30",",,,r","62.1",",r","68.4",",,,r","55.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-09","2.18",",,,r","53.4",",r","59.1",",,,r","47.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-10","1.41",",,,r","36.1",",r","41.3",",,,r","30.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-11","1.29",",,,r","29.5",",r","33.2",",,,r","25.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-12","1.18",",,,r","24.8",",r","28.0",",,,r","21.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-01","0.71",",,,r","16.6",",r","21.1",",,,r","12.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-02","0.68",",,,r","5.1",",r","11.4",",,,r","-1.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-03","1.52",",,,r","19.3",",r","25.9",",,,r","12.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-04","2.39",",,,r","39.1",",r","44.9",",,,r","33.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-05","1.19",",,,r","48.3",",r","56.7",",,,r","39.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-06","2.77",",,,r","61.7",",r","70.0",",,,r","53.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-07","4.82",",,,r","63.1",",r","70.0",",,,r","56.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-08","4.78",",,,r","61.1",",r","68.8",",,,r","53.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-09","1.39",",,,r","55.1",",r","62.5",",,,r","47.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-10","0.81",",,,r","40.3",",r","45.1",",,,r","35.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-11","3.19",",,,r","29.9",",r","32.6",",,,r","27.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1947-12","1.57",",,,r","23.7",",r","27.9",",,,r","19.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-01","2.61",",,,r","17.8",",r","22.3",",,,r","13.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-02","0.71",",,,r","14.6",",r","21.2",",,,r","8.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-03","0.44",",,,r","24.9",",r","32.2",",,,r","17.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-04","2.63",",,,r","40.3",",r","46.5",",,,r","34.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-05","1.04",",,,r","55.5",",r","65.8",",,,r","45.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-06","2.09",",,,r","63.6",",r","71.5",",,,r","55.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-07","0.93",",,,r","61.6",",r","69.7",",,,r","53.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-08","5.14",",,,r","60.6",",r","67.5",",,,r","53.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-09","2.22",",,,r","53.1",",r","59.8",",,,r","46.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-10","3.00",",,,r","41.5",",r","46.3",",,,r","36.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-11","2.07",",,,r","32.8",",r","36.3",",,,r","29.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1948-12","1.06",",,,r","29.7",",r","33.7",",,,r","25.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-01","0.98",",,,r","27.8",",r","32.3",",,,r","23.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-02","0.72",",,,r","26.8",",r","31.6",",,,r","21.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-03","0.48",",,,r","27.8",",r","33.8",",,,r","21.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-04","0.50",",,,r","40.4",",r","46.9",",,,r","33.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-05","0.93",",,,r","55.7",",r","65.1",",,,r","46.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-06","2.94",",,,r","57.6",",r","64.6",",,,r","50.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-07","1.33",",,,r","62.7",",r","70.8",",,,r","54.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-08","3.83",",,,r","59.1",",r","66.3",",,,r","51.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-09","1.59",",,,r","57.9",",r","65.3",",,,r","50.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-10","1.94",",,,r","43.0",",r","48.5",",,,r","37.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-11","1.15",",,,r","33.7",",r","36.6",",,,r","30.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1949-12","2.29",",,,r","29.3",",r","32.5",",,,r","26.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-01","0.44",",,,r","6.8",",r","12.6",",,,r","1.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-02","1.79",",,,r","21.2",",r","26.9",",,,r","15.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-03","1.04",",,,r","28.0",",r","34.0",",,,r","22.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-04","1.78",",,,r","45.9",",r","54.0",",,,r","37.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-05","1.59",",,,r","50.8",",r","58.5",",,,r","43.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-06","1.85",",,,r","57.6",",r","64.6",",,,r","50.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-07","1.66",",,,r","61.0",",r","68.3",",,,r","53.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-08","0.82",",,,r","60.1",",r","68.8",",,,r","51.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-09","2.80",",,,r","54.3",",r","60.1",",,,r","48.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-10","1.35",",,,r","42.9",",r","47.5",",,,r","38.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-11","3.15",",,,r","32.7",",r","35.4",",,,r","30.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1950-12","1.54",",,,r","25.5",",r","29.4",",,,r","21.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-01","1.29",",,,r","16.2",",r","21.5",",,,r","10.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-02","1.56",",,,r","18.3",",r","23.9",",,,r","12.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-03","1.43",",,,r","21.7",",r","29.0",",,,r","14.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-04","1.17",",,,r","42.9",",r","50.1",",,,r","35.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-05","0.88",",,,r","44.7",",r","52.4",",,,r","37.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-06","2.47",",,,r","58.7",",r","66.8",",,,r","50.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-07","4.45",",,,r","61.1",",r","68.4",",,,r","53.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-08","2.34",",,,r","65.2",",r","74.0",",,,r","56.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-09","1.06",",,,r","55.7",",r","62.4",",,,r","49.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-10","0.53",",,,r","42.7",",r","48.0",",,,r","37.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-11","2.72",",,,r","28.5",",r","32.4",",,,r","24.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1951-12","1.75",",,,r","30.3",",r","34.5",",,,r","26.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-01","1.24",",,,r","27.5",",r","31.4",",,,r","23.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-02","1.71",",,,r","23.3",",r","27.0",",,,r","19.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-03","0.91",",,,r","15.5",",r","23.5",",,,r","7.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-04","1.40",",,,r","40.8",",r","49.2",",,,r","32.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-05","2.22",",,,r","45.9",",r","53.9",",,,r","37.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-06","1.40",",,,r","58.5",",r","66.3",",,,r","50.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-07","2.02",",,,r","63.1",",r","71.1",",,,r","55.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-08","2.31",",,,r","59.6",",r","66.1",",,,r","53.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-09","5.67",",,,r","49.7",",r","54.5",",,,r","45.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-10","3.70",",,,r","37.2",",r","40.3",",,,r","34.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-11","1.19",",,,r","30.2",",r","33.4",",,,r","27.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1952-12","2.20",",,,r","25.7",",r","30.0",",,,r","21.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-01","0.85",",,,r","18.8",",r","23.6",",,,r","14.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-02","1.64",",,,r","10.8",",r","17.1",",,,r","4.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-03","1.36",",,,r","28.7",",r","35.3",",,,r","22.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-04","0.64",",,,r","42.9",",r","51.2",",,,r","34.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-05","2.29",",,,r","49.5",",r","58.2",",,,r","40.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-06","1.34",",,,r","64.3",",r","73.3",",,,r","55.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-07","3.34",",,,r","64.9",",r","71.8",",,,r","58.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-08","4.32",",,,r","61.6",",r","67.8",",,,r","55.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-09","3.24",",,,r","49.9",",r","56.6",",,,r","43.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-10","2.11",",,,r","44.8",",r","49.2",",,,r","40.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-11","1.70",",,,r","32.5",",r","36.3",",,,r","28.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1953-12","1.20",",,,r","26.5",",r","30.0",",,,r","23.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-01","1.22",",,,r","16.1",",r","22.2",",,,r","10.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-02","0.37",",,,r","10.1",",r","17.3",",,,r","3.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-03","1.32",",,,r","30.2",",r","34.6",",,,r","25.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-04","0.96",",,,r","36.1",",r","42.6",",,,r","29.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-05","0.51",",,,r","51.9",",r","60.5",",,,r","43.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-06","2.32",",,,r","60.7",",r","68.5",",,,r","52.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-07","6.07",",,,r","65.7",",r","73.1",",,,r","58.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-08","2.58",",,,r","62.3",",r","69.3",",,,r","55.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-09","2.54",",,,r","54.2",",r","60.7",",,,r","47.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-10","2.62",",,,r","42.6",",r","46.8",",,,r","38.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-11","2.19",",,,r","30.6",",r","34.2",",,,r","27.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1954-12","2.11",",,,r","29.9",",r","32.9",",,,r","27.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-01","2.59",",,,r","20.7",",r","27.1",",,,r","14.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-02","1.19",",,,r","17.7",",r","22.6",",,,r","12.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-03","1.38",",,,r","21.1",",r","28.2",",,,r","13.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-04","1.39",",,,r","31.0",",r","37.6",",,,r","24.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-05","1.97",",,,r","45.0",",r","52.0",",,,r","38.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-06","0.67",",,,r","55.3",",r","63.6",",,,r","47.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-07","1.85",",,,r","63.2",",r","71.9",",,,r","54.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-08","0.05",",,,r","66.5",",r","75.5",",,,r","57.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-09","1.52",",,,r","58.8",",r","64.8",",,,r","52.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-10","2.56",",,,r","45.4",",r","49.5",",,,r","41.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-11","3.56",",,,r","27.9",",r","32.7",",,,r","23.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1955-12","1.74",",,,r","7.2",",r","13.7",",,,r","0.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-01","1.31",",,,r",,,"21.2",",,,r",,
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-02","1.01",",,,r","5.5",",r","13.8",",,,r","-2.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-03","0.60",",,,r","25.4",",r","34.9",",,,r","15.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-04","2.10",",,,r","33.3",",r","39.0",",,,r","27.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-05","0.61",",,,r","48.7",",r","58.4",",,,r","39.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-06","0.99",",,,r","65.1",",r","74.9",",,,r","55.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-07","2.63",",,,r","59.5",",r","66.9",",,,r","52.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-08","3.78",",,,r","58.0",",r","63.8",",,,r","52.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-09","0.48",",,,r","49.0",",r","55.8",",,,r","42.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-10","2.43",",,,r","41.2",",r","45.8",",,,r","36.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-11","2.15",",,,r","25.6",",r","29.6",",,,r","21.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1956-12","1.08",",,,r","27.9",",r","31.3",",,,r","24.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-01","2.13",",,,r","25.9",",r","29.9",",,,r","21.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-02","2.31",",,,r","27.8",",r","32.1",",,,r","23.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-03","1.19",",,,r","19.4",",r","27.3",",,,r","11.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-04","1.96",",,,r","38.2",",r","45.8",",,,r","30.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-05","2.40",",,,r","52.4",",r","61.1",",,,r","43.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-06","2.30",",,,r","56.4",",r","63.6",",,,r","49.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-07","1.70",",,,r","66.9",",r","75.2",",,,r","58.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-08","3.80",",,,r","61.4",",r","68.2",",,,r","54.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-09","3.32",",,,r","52.0",",r","56.9",",,,r","47.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-10","2.65",",,,r","42.7",",r","46.9",",,,r","38.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-11","1.15",",,,r","34.0",",r","37.8",",,,r","30.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1957-12","2.07",",,,r","27.4",",r","32.2",",,,r","22.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-01","1.61",",,,r","18.5",",r","23.4",",,,r","13.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-02","1.70",",,,r","16.4",",r","21.8",",,,r","11.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-03","1.39",",,,r","20.1",",r","28.5",",,,r","11.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-04","0.57",",,,r","36.6",",r","43.8",",,,r","29.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-05","3.17",",,,r","49.3",",r","56.9",",,,r","41.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-06","4.09",",,,r","57.0",",r","65.2",",,,r","48.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-07","3.23",",,,r","62.0",",r","69.7",",,,r","54.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-08","3.63",",,,r","58.6",",r","65.2",",,,r","52.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-09","1.40",",,,r","51.7",",r","58.0",",,,r","45.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-10","2.54",",,,r","43.6",",r","47.7",",,,r","39.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-11","1.16",",,,r","36.2",",r","40.0",",,,r","32.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1958-12","1.40",",,,r","17.5",",r","22.9",",,,r","12.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-01","3.04",",,,r","24.2",",r","29.1",",,,r","19.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-02","1.43",",,,r","24.8",",r","30.7",",,,r","19.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-03","0.44",",,,r","31.6",",r","39.0",",,,r","24.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-04","2.57",",,,r","40.9",",r","48.7",",,,r","33.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-05","1.26",",,,r","50.6",",r","58.9",",,,r","42.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-06","2.00",",,,r","61.5",",r","70.2",",,,r","52.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-07","1.70",",,,r","66.3",",r","75.7",",,,r","56.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-08","4.46",",,,r","64.4",",r","72.8",",,,r","55.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-09","2.40",",,,r","47.7",",r","53.6",",,,r","41.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-10","2.14",",,,r","39.3",",r","44.2",",,,r","34.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-11","1.14",",,,r","30.8",",r","34.1",",,,r","27.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1959-12","0.91",",,,r","20.1",",r","24.0",",,,r","16.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-01","2.36",",,,r","13.9",",r","19.1",",,,r","8.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-02","1.07",",,,r","14.9",",r","22.3",",,,r","7.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-03","1.40",",,,r","23.3",",r","30.6",",,,r","15.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-04","1.04",",,,r","39.3",",r","48.8",",,,r","29.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-05","1.43",",,,r","53.1",",r","62.8",",,,r","43.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-06","2.00",",,,r","62.3",",r","70.4",",,,r","54.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-07","2.75",",,,r","68.9",",r","76.9",",,,r","60.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-08","2.91",",,,r","62.3",",r","70.5",",,,r","54.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-09","1.46",",,,r","51.6",",r","58.1",",,,r","45.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-10","1.46",",,,r","37.3",",r","41.7",",,,r","32.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-11","2.65",",,,r","29.3",",r","33.2",",,,r","25.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1960-12","1.56",",,,r","32.1",",r","34.8",",,,r","29.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-01","1.57",",,,r","25.4",",r","29.4",",,,r","21.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-02","1.49",",,,r","30.8",",r","34.4",",,,r","27.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-03","2.13",",,,r","32.6",",r","36.9",",,,r","28.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-04","0.79",",,,r","37.3",",r","44.5",",,,r","30.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-05","1.46",",,,r","52.4",",r","61.0",",,,r","43.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-06","2.31",",,,r","65.3",",r","73.4",",,,r","57.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-07","3.26",",,,r","64.1",",r","71.3",",,,r","57.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-08","4.19",",,,r","61.1",",r","67.6",",,,r","54.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-09","1.63",",,,r","51.2",",r","58.1",",,,r","44.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1961-10","0.43",",,,r","47.5",",r","51.4",",,,r","43.5",",,,r"
